,id,question,link
0,question-summary-59510401,How does IDEs automatically downloads the sources for dependencies,/questions/59510401/how-does-ides-automatically-downloads-the-sources-for-dependencies
0,question-summary-59916099,how to surround a Java statement with if-else or try-catch constructs?,/questions/59916099/how-to-surround-a-java-statement-with-if-else-or-try-catch-constructs
0,question-summary-59914258,Good Python Module for Saving Data [closed],/questions/59914258/good-python-module-for-saving-data
0,question-summary-58906757,Close all tabs from all groups IntelliJ,/questions/58906757/close-all-tabs-from-all-groups-intellij
0,question-summary-58904744,"Highlight/Select word and put brackets or "" around it VS2019",/questions/58904744/highlight-select-word-and-put-brackets-or-around-it-vs2019
0,question-summary-57725655,Add include paths to qt-creator for CMake project,/questions/57725655/add-include-paths-to-qt-creator-for-cmake-project
0,question-summary-57721854,Download and Install IntelliJ in Windows 32 bit OS,/questions/57721854/download-and-install-intellij-in-windows-32-bit-os
0,question-summary-57039704,Visual Studio Code> Python > Black formatting does not run on save,/questions/57039704/visual-studio-code-python-black-formatting-does-not-run-on-save
0,question-summary-57036597,Disable close icons on editor tabs?,/questions/57036597/disable-close-icons-on-editor-tabs
0,question-summary-58399330,"How to fix issue with WebStorm HTML Live Edit opening when I press the ""1"" key?",/questions/58399330/how-to-fix-issue-with-webstorm-html-live-edit-opening-when-i-press-the-1-key
0,question-summary-58398023,Java 13 support for eclipse,/questions/58398023/java-13-support-for-eclipse
0,question-summary-56645498,Geckodriver not opening after running generated python code by Selenium,/questions/56645498/geckodriver-not-opening-after-running-generated-python-code-by-selenium
0,question-summary-56618135,VS Code has a star (★) in the property name,/questions/56618135/vs-code-has-a-star-in-the-property-name
0,question-summary-56019764,eclipse IDE wrong warning that unused field,/questions/56019764/eclipse-ide-wrong-warning-that-unused-field
0,question-summary-56011294,"""pygame.error: No available video device"": Pygame not running in online IDE [duplicate]",/questions/56011294/pygame-error-no-available-video-device-pygame-not-running-in-online-ide
0,question-summary-55540990,"VS 2019 Ctrl + , is not behaving as VS 2017",/questions/55540990/vs-2019-ctrl-is-not-behaving-as-vs-2017
0,question-summary-55531273,Remove underlines from feature files in IntelliJ,/questions/55531273/remove-underlines-from-feature-files-in-intellij
0,question-summary-63610145,IntelliJ Idea keeps switching project windows on desktop change,/questions/63610145/intellij-idea-keeps-switching-project-windows-on-desktop-change
0,question-summary-63593048,Inline merge conflict resolver in PyCharm/IntelliJ/JetBrains IDEs,/questions/63593048/inline-merge-conflict-resolver-in-pycharm-intellij-jetbrains-ides
0,question-summary-65716689,Selenium IDE Chrome - Regex,/questions/65716689/selenium-ide-chrome-regex
0,question-summary-63153023,Correct Cursor indentation on the new line after the semicolon in Javascript,/questions/63153023/correct-cursor-indentation-on-the-new-line-after-the-semicolon-in-javascript
0,question-summary-63151885,Strange tabs-names characters in Eclipse IDE,/questions/63151885/strange-tabs-names-characters-in-eclipse-ide
0,question-summary-66677007,"File "".stats"" when run python in Neovim",/questions/66677007/file-stats-when-run-python-in-neovim
0,question-summary-66676786,Control refactor snippets,/questions/66676786/control-refactor-snippets
0,question-summary-64190063,PhpStorm 2020.2: How to get caret to line break after creating a method with braces?,/questions/64190063/phpstorm-2020-2-how-to-get-caret-to-line-break-after-creating-a-method-with-bra
0,question-summary-64176337,Line Spacing (IDLE & VS Code),/questions/64176337/line-spacing-idle-vs-code
0,question-summary-62530715,Does Android Studio have an option to automatically scan inactive tabs for errors/warnings/lint etc?,/questions/62530715/does-android-studio-have-an-option-to-automatically-scan-inactive-tabs-for-error
0,question-summary-62509948,Eclipse 2020-06 Javascript - Syntax Hightlighting not working,/questions/62509948/eclipse-2020-06-javascript-syntax-hightlighting-not-working
0,question-summary-61686912,Change project default path in NetBeans IDE,/questions/61686912/change-project-default-path-in-netbeans-ide
0,question-summary-61676352,Conio.h not found in CLion [duplicate],/questions/61676352/conio-h-not-found-in-clion
0,question-summary-64918881,Why does the code editor not see objects defined in a data module,/questions/64918881/why-does-the-code-editor-not-see-objects-defined-in-a-data-module
0,question-summary-64907881,Dialogs are displayed as tabs in Android Studio IDE then the IDE becomes unresponsive [duplicate],/questions/64907881/dialogs-are-displayed-as-tabs-in-android-studio-ide-then-the-ide-becomes-unrespo
0,question-summary-62114799,what does slot_1 slot_2 slot_3 mean in intellij idea?,/questions/62114799/what-does-slot-1-slot-2-slot-3-mean-in-intellij-idea
0,question-summary-62114437,How to disable file colouring in git-enabled folder in pycharm?,/questions/62114437/how-to-disable-file-colouring-in-git-enabled-folder-in-pycharm
0,question-summary-60762263,"'""./testing""' is not recognized as an internal or external command, operable program or batch file",/questions/60762263/testing-is-not-recognized-as-an-internal-or-external-command-operable-pro
0,question-summary-60756889,"What's the difference between ""keymap"" and ""shortcut""?",/questions/60756889/whats-the-difference-between-keymap-and-shortcut
0,question-summary-61266161,Getting Minizinc output as .txt from IDE,/questions/61266161/getting-minizinc-output-as-txt-from-ide
0,question-summary-61236544,"CLion/PyCharm/PHPStorm/IntelliJ won't start, says ""IDE has not been initialized yet""",/questions/61236544/clion-pycharm-phpstorm-intellij-wont-start-says-ide-has-not-been-initialized
0,question-summary-60325973,Unresolved References in PyCharm Running Virtual Environment,/questions/60325973/unresolved-references-in-pycharm-running-virtual-environment
0,question-summary-60297104,Question about Optional chaining and Nullish coalescing JavaScript operators support in PhpStorm,/questions/60297104/question-about-optional-chaining-and-nullish-coalescing-javascript-operators-sup
0,question-summary-59509953,"What is the ""send"" button on the Arduino serial monitor doing?",/questions/59509953/what-is-the-send-button-on-the-arduino-serial-monitor-doing
0,question-summary-59508771,"How could I set up an IDE (like VS Code, Sublime text 3) for Python?",/questions/59508771/how-could-i-set-up-an-ide-like-vs-code-sublime-text-3-for-python
0,question-summary-59906924,Unresolved EJS variable on PhpStorm IDE,/questions/59906924/unresolved-ejs-variable-on-phpstorm-ide
0,question-summary-59896862,How to have Spyder open on the 'variable explorer' by default,/questions/59896862/how-to-have-spyder-open-on-the-variable-explorer-by-default
0,question-summary-58883327,Jupyter Multi-line Cursor with Mac,/questions/58883327/jupyter-multi-line-cursor-with-mac
0,question-summary-58882957,How to debug/run pytest in GoLand IDE?,/questions/58882957/how-to-debug-run-pytest-in-goland-ide
0,question-summary-57710165,Why Commit using VSCode IDE mess the Commit's Author info?,/questions/57710165/why-commit-using-vscode-ide-mess-the-commits-author-info
0,question-summary-57710006,Why go to file in WebStorm IDE is not working properly?,/questions/57710006/why-go-to-file-in-webstorm-ide-is-not-working-properly
0,question-summary-57023846,'prog_uint8_t' does not name a type - ARDUINO IDE,/questions/57023846/prog-uint8-t-does-not-name-a-type-arduino-ide
0,question-summary-57016334,Are there any shortcut key to insert a definition of a function?,/questions/57016334/are-there-any-shortcut-key-to-insert-a-definition-of-a-function
0,question-summary-58396048,UML Modelling Embarcadero c++ builder Tokyo 10.2.3 Class Diagram,/questions/58396048/uml-modelling-embarcadero-c-builder-tokyo-10-2-3-class-diagram
0,question-summary-58383020,Visual Studio doesnt run my code while other IDE do,/questions/58383020/visual-studio-doesnt-run-my-code-while-other-ide-do
0,question-summary-56607562,I am not able to run my program due to update of android studio and adb.exe,/questions/56607562/i-am-not-able-to-run-my-program-due-to-update-of-android-studio-and-adb-exe
0,question-summary-56600398,How can I open a file through terminal of goormIde,/questions/56600398/how-can-i-open-a-file-through-terminal-of-goormide
0,question-summary-56011240,How to make intellisense in WebStorm work with wrapped React functional component,/questions/56011240/how-to-make-intellisense-in-webstorm-work-with-wrapped-react-functional-componen
0,question-summary-56000495,Unable to run kivy window,/questions/56000495/unable-to-run-kivy-window
0,question-summary-55525394,Events thunderbolt for form itself in the properties window,/questions/55525394/events-thunderbolt-for-form-itself-in-the-properties-window
0,question-summary-55524910,Cannot run/compile java program with VSCode,/questions/55524910/cannot-run-compile-java-program-with-vscode
0,question-summary-63149350,VS code Runs previous file instead current one,/questions/63149350/vs-code-runs-previous-file-instead-current-one
0,question-summary-63126722,Use PyCharm interpreter outside of PyCharm terminal,/questions/63126722/use-pycharm-interpreter-outside-of-pycharm-terminal
0,question-summary-64165183,CLion code completion only for dot/period,/questions/64165183/clion-code-completion-only-for-dot-period
0,question-summary-64154825,Does PyCharm have Markdown support inside docstrings?,/questions/64154825/does-pycharm-have-markdown-support-inside-docstrings
0,question-summary-62492877,Filter and Sort Projects in Visual Studio 2019 For Better Management Of Multiple Startup Projects,/questions/62492877/filter-and-sort-projects-in-visual-studio-2019-for-better-management-of-multiple
0,question-summary-62450806,VS Code code formatting JavaScript incorrectly,/questions/62450806/vs-code-code-formatting-javascript-incorrectly
0,question-summary-61671515,Selenium Ide - How to check specific css properties,/questions/61671515/selenium-ide-how-to-check-specific-css-properties
0,question-summary-61666030,What is the official term for vertical line that connects code,/questions/61666030/what-is-the-official-term-for-vertical-line-that-connects-code
0,question-summary-64897814,error trying to #include headerfile within main function,/questions/64897814/error-trying-to-include-headerfile-within-main-function
0,question-summary-64897220,SpringBoot Application Exiting Time,/questions/64897220/springboot-application-exiting-time
0,question-summary-62059942,How to extract a large type with vs-code without the '... 19 more ...' truncate? [duplicate],/questions/62059942/how-to-extract-a-large-type-with-vs-code-without-the-19-more-truncate
